98,0.27380952380952384,0.16666666666666666,0.21428571428571427,0.14285714285714285,0.7857142857142857,0.011904761904761904,0.0,0.011904761904761904,0.03571428571428571,0.047619047619047616
394,0.4583333333333333,0.2,0.125,0.350253807106599,0.7333333333333333,0.03333333333333333,0.5,0.008333333333333333,0.016666666666666666,0.029166666666666667
125,0.23423423423423423,0.23423423423423423,0.09009009009009009,0.112,0.8378378378378378,0.14414414414414414,0.0,0.06306306306306306,0.05405405405405406,0.07207207207207207
118,0.3711340206185567,0.17525773195876287,0.14432989690721648,0.1694915254237288,0.8865979381443299,0.10309278350515463,1.0,0.05154639175257732,0.020618556701030927,0.020618556701030927
761,0.26881720430107525,0.0967741935483871,0.17204301075268819,0.06044678055190539,0.6881720430107527,0.17204301075268819,1.0,0.10752688172043011,0.043010752688172046,0.021505376344086023
134,0.16666666666666666,0.25,0.08333333333333333,0.39552238805970147,0.7222222222222222,0.2361111111111111,1.0,0.027777777777777776,0.08333333333333333,0.027777777777777776
86,0.19753086419753085,0.1111111111111111,0.09876543209876543,0.011627906976744186,0.6790123456790124,0.25925925925925924,1.0,0.012345679012345678,0.07407407407407407,0.07407407407407407
56,0.3055555555555556,0.1111111111111111,0.25,0.35714285714285715,0.6388888888888888,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776
127,0.31313131313131315,0.23232323232323232,0.16161616161616163,0.1732283464566929,0.8787878787878788,0.010101010101010102,0.6666666666666666,0.04040404040404041,0.020202020202020204,0.0707070707070707
111,0.24096385542168675,0.1566265060240964,0.1566265060240964,0.22522522522522523,0.963855421686747,0.012048192771084338,0.0,0.012048192771084338,0.03614457831325301,0.12048192771084337
54,0.4166666666666667,0.1875,0.14583333333333334,0.09259259259259259,0.75,0.020833333333333332,0.0,0.041666666666666664,0.0,0.020833333333333332
1347,0.4433179723502304,0.19447004608294932,0.15207373271889402,0.15812917594654788,0.7474654377880184,0.027649769585253458,0.0,0.003686635944700461,0.014746543778801843,0.026728110599078342
177,0.37777777777777777,0.2111111111111111,0.1111111111111111,0.3728813559322034,0.4666666666666667,0.13333333333333333,0.14285714285714285,0.011111111111111112,0.022222222222222223,0.044444444444444446
73,0.24489795918367346,0.24489795918367346,0.10204081632653061,0.0958904109589041,0.8571428571428571,0.02040816326530612,0.0,0.08163265306122448,0.061224489795918366,0.02040816326530612
295,0.3487179487179487,0.2358974358974359,0.1641025641025641,0.3152542372881356,0.9076923076923077,0.035897435897435895,0.42857142857142855,0.005128205128205128,0.005128205128205128,0.05128205128205128
61,0.4,0.3,0.05,0.3442622950819672,0.85,0.0,1.0,0.05,0.05,0.0
446,0.33974358974358976,0.23076923076923078,0.14743589743589744,0.6322869955156951,0.7884615384615384,0.038461538461538464,0.625,0.00641025641025641,0.02564102564102564,0.0641025641025641
190,0.3384615384615385,0.12307692307692308,0.24615384615384617,0.5684210526315789,0.6307692307692307,0.03076923076923077,0.0,0.015384615384615385,0.0,0.046153846153846156
977,0.32827324478178366,0.22580645161290322,0.14990512333965844,0.3971340839303992,0.7267552182163188,0.03984819734345351,0.6774193548387096,0.0056925996204933585,0.020872865275142316,0.051233396584440226
100,0.46511627906976744,0.23255813953488372,0.13953488372093023,0.55,0.6046511627906976,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0
266,0.4180327868852459,0.13114754098360656,0.18032786885245902,0.3233082706766917,0.4426229508196721,0.08196721311475409,1.0,0.00819672131147541,0.01639344262295082,0.040983606557377046
71,0.42857142857142855,0.25396825396825395,0.14285714285714285,0.07042253521126761,0.873015873015873,0.0,1.0,0.015873015873015872,0.0,0.0
73,0.4142857142857143,0.18571428571428572,0.2,0.0273972602739726,0.9285714285714286,0.04285714285714286,1.0,0.04285714285714286,0.02857142857142857,0.02857142857142857
383,0.4338235294117647,0.16176470588235295,0.12867647058823528,0.26631853785900783,0.8676470588235294,0.04779411764705882,0.3333333333333333,0.003676470588235294,0.03308823529411765,0.01838235294117647
895,0.530188679245283,0.2320754716981132,0.08490566037735849,0.3687150837988827,0.8150943396226416,0.04339622641509434,0.37142857142857144,0.005660377358490566,0.0037735849056603774,0.016981132075471698
229,0.17123287671232876,0.1917808219178082,0.1643835616438356,0.33624454148471616,0.5821917808219178,0.13013698630136986,0.0,0.00684931506849315,0.0410958904109589,0.07534246575342465
